SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
West Madhya Pradesh,1956,1065.8,11.7,53.0,886.8,114.3,,28.63,24.4,31.53,30.25,26.37
West Madhya Pradesh,1957,832.9,12.6,40.0,765.0,15.2,,28.64,23.87,30.42,31.07,26.82
West Madhya Pradesh,1958,1099.7,4.5,5.6,1021.2,68.5,,29.34,25.43,31.74,31.23,27.01
West Madhya Pradesh,1959,1181.4,23.1,26.1,1054.5,77.8,,29.02,24.05,31.71,30.99,27.03
West Madhya Pradesh,1960,882.3,25.2,20.3,782.1,54.6,,29.31,25.49,31.17,31.29,27.36
West Madhya Pradesh,1961,1433.7,23.9,8.2,1263.5,138.2,,28.72,24.18,31.47,30.75,26.3
West Madhya Pradesh,1962,905.9,11.6,20.3,845.5,28.6,,28.89,24.24,31.31,31.08,26.65
West Madhya Pradesh,1963,905.4,11.6,9.4,824.8,59.5,,29.04,24.73,30.94,31.28,27.0
West Madhya Pradesh,1964,880.1,0.1,10.0,866.0,4.1,,29.09,24.29,31.89,30.82,27.2
West Madhya Pradesh,1965,594.7,5.5,4.2,568.5,16.5,,29.16,24.67,30.73,31.37,27.61
West Madhya Pradesh,1966,680.0,4.9,5.1,641.5,28.5,,29.41,25.54,31.69,31.24,27.26
West Madhya Pradesh,1967,945.6,0.0,35.3,825.4,84.9,,29.14,25.31,31.04,31.32,26.9
West Madhya Pradesh,1968,861.2,11.2,11.1,824.4,14.5,,29.07,23.68,31.24,31.55,27.19
West Madhya Pradesh,1969,1117.0,6.1,1.1,1063.7,46.1,,29.61,24.99,32.02,31.55,27.71
West Madhya Pradesh,1970,1113.2,32.0,21.0,1053.4,6.8,,29.47,25.19,32.03,31.16,27.5
West Madhya Pradesh,1971,1135.7,7.3,21.8,1060.8,45.8,,29.15,24.99,31.58,30.91,27.17
West Madhya Pradesh,1972,770.3,3.8,2.1,749.3,15.1,,29.31,24.49,31.49,31.67,27.21
West Madhya Pradesh,1973,1406.9,5.3,2.9,1362.5,36.2,,29.44,25.35,32.19,31.28,26.97
West Madhya Pradesh,1974,876.6,0.8,15.7,768.5,91.6,,29.26,24.34,31.92,31.39,27.03
West Madhya Pradesh,1975,1064.6,4.6,4.2,1004.6,51.2,,28.89,24.12,31.62,30.66,26.99
West Madhya Pradesh,1976,1027.7,8.0,15.6,954.0,50.1,,29.27,24.61,31.45,31.09,27.76
West Madhya Pradesh,1977,1002.7,7.8,18.2,927.4,49.4,,29.41,25.15,31.65,31.22,27.59
West Madhya Pradesh,1978,1003.3,19.3,9.5,927.8,46.8,,29.23,24.36,31.57,31.11,27.64
West Madhya Pradesh,1979,781.9,56.5,18.1,600.7,106.6,,29.63,24.99,31.7,31.87,27.67
West Madhya Pradesh,1980,873.9,1.1,1.6,837.2,34.0,,29.58,25.21,32.2,31.36,27.51
West Madhya Pradesh,1981,890.2,4.7,20.9,806.3,58.2,,29.32,24.9,31.64,31.34,27.24
West Madhya Pradesh,1982,934.1,49.6,14.1,784.7,85.6,,29.12,24.51,30.79,31.55,27.26
West Madhya Pradesh,1983,1071.9,5.4,27.7,982.5,56.3,,29.11,24.62,30.84,31.48,27.23
West Madhya Pradesh,1984,859.5,21.3,0.1,825.2,13.0,,29.28,24.11,32.12,31.09,27.46
West Madhya Pradesh,1985,874.7,2.1,8.9,705.9,157.8,,29.61,25.29,32.51,31.28,27.35
West Madhya Pradesh,1986,937.1,50.0,8.0,871.3,7.8,,29.33,24.64,31.58,31.44,27.4
West Madhya Pradesh,1987,783.9,38.9,7.7,658.9,78.5,,29.72,25.07,31.37,32.24,27.82
West Madhya Pradesh,1988,951.2,4.1,12.0,875.0,60.1,,29.55,25.39,31.75,31.34,27.76
West Madhya Pradesh,1989,758.5,2.5,12.5,738.1,5.4,,29.18,24.51,31.35,31.11,27.57
West Madhya Pradesh,1990,1144.0,10.0,31.8,1068.7,33.6,,29.14,25.0,30.84,31.18,27.5
West Madhya Pradesh,1991,745.5,3.7,5.9,728.5,7.4,,29.32,24.74,31.46,31.45,27.4
West Madhya Pradesh,1992,754.2,0.2,6.0,683.1,64.9,,29.23,24.6,31.32,31.28,27.49
West Madhya Pradesh,1993,1031.9,5.0,10.7,988.7,27.5,,29.55,25.31,31.61,31.47,27.74
