SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Tamil Nadu,1959,894.3,38.5,119.7,305.3,430.8,,29.02,24.05,31.71,30.99,27.03
Tamil Nadu,1960,1013.9,15.4,141.9,346.7,509.9,,29.31,25.49,31.17,31.29,27.36
Tamil Nadu,1961,910.7,88.6,98.0,405.7,318.3,,28.72,24.18,31.47,30.75,26.3
Tamil Nadu,1962,941.6,33.6,176.2,345.9,385.9,,28.89,24.24,31.31,31.08,26.65
Tamil Nadu,1963,1072.8,81.0,140.7,346.8,504.3,,29.04,24.73,30.94,31.28,27.0
Tamil Nadu,1964,910.6,2.7,83.8,399.1,424.9,,29.09,24.29,31.89,30.82,27.2
Tamil Nadu,1965,921.8,9.0,114.8,351.4,446.6,,29.16,24.67,30.73,31.37,27.61
Tamil Nadu,1966,1166.9,17.6,97.1,437.5,614.7,,29.41,25.54,31.69,31.24,27.26
Tamil Nadu,1967,899.1,29.9,107.2,295.9,466.1,,29.14,25.31,31.04,31.32,26.9
Tamil Nadu,1968,789.4,10.2,169.3,304.3,305.6,,29.07,23.68,31.24,31.55,27.19
Tamil Nadu,1969,961.8,8.7,92.6,267.8,592.7,,29.61,24.99,32.02,31.55,27.71
Tamil Nadu,1970,942.1,34.0,156.5,341.3,410.3,,29.47,25.19,32.03,31.16,27.5
Tamil Nadu,1971,1047.6,30.4,154.2,370.9,492.2,,29.15,24.99,31.58,30.91,27.17
Tamil Nadu,1972,1093.4,5.2,166.2,322.3,599.8,,29.31,24.49,31.49,31.67,27.21
Tamil Nadu,1973,858.5,0.5,82.9,373.7,401.4,,29.44,25.35,32.19,31.28,26.97
Tamil Nadu,1974,652.8,9.4,96.6,361.9,184.8,,29.26,24.34,31.92,31.39,27.03
Tamil Nadu,1975,923.6,10.3,136.3,445.0,332.0,,28.89,24.12,31.62,30.66,26.99
Tamil Nadu,1976,858.9,1.4,92.3,326.1,439.1,,29.27,24.61,31.45,31.09,27.76
Tamil Nadu,1977,1246.0,26.2,160.0,353.0,706.9,,29.41,25.15,31.65,31.22,27.59
Tamil Nadu,1978,998.8,12.6,102.0,300.2,584.1,,29.23,24.36,31.57,31.11,27.64
Tamil Nadu,1979,1103.4,44.2,62.9,398.7,597.5,,29.63,24.99,31.7,31.87,27.67
Tamil Nadu,1980,709.1,0.1,130.4,243.0,335.5,,29.58,25.21,32.2,31.36,27.51
Tamil Nadu,1981,1045.9,10.1,132.6,466.3,436.8,,29.32,24.9,31.64,31.34,27.24
Tamil Nadu,1982,678.6,0.3,92.5,240.1,345.7,,29.12,24.51,30.79,31.55,27.26
Tamil Nadu,1983,1007.7,0.4,94.2,437.3,475.7,,29.11,24.62,30.84,31.48,27.23
Tamil Nadu,1984,1023.8,165.9,168.7,382.4,306.8,,29.28,24.11,32.12,31.09,27.46
Tamil Nadu,1985,1063.5,94.9,89.3,481.2,398.1,,29.61,25.29,32.51,31.28,27.35
Tamil Nadu,1986,953.0,104.4,99.7,387.7,361.0,,29.33,24.64,31.58,31.44,27.4
Tamil Nadu,1987,963.5,9.2,99.2,306.4,548.6,,29.72,25.07,31.37,32.24,27.82
Tamil Nadu,1988,837.2,4.0,181.1,429.7,222.4,,29.55,25.39,31.75,31.34,27.76
Tamil Nadu,1989,856.5,2.7,122.2,389.2,342.4,,29.18,24.51,31.35,31.11,27.57
Tamil Nadu,1990,903.2,95.0,155.3,268.7,384.2,,29.14,25.0,30.84,31.18,27.5
Tamil Nadu,1991,954.8,28.9,76.6,368.5,480.9,,29.32,24.74,31.46,31.45,27.4
Tamil Nadu,1992,918.7,3.3,80.8,361.4,473.2,,29.23,24.6,31.32,31.28,27.49
Tamil Nadu,1993,1082.3,7.1,67.7,314.0,693.5,,29.55,25.31,31.61,31.47,27.74
Tamil Nadu,1994,905.9,34.6,120.5,264.2,486.6,,29.46,25.09,31.85,31.3,27.52
Tamil Nadu,1995,843.4,27.1,195.2,366.4,254.7,,30.18,25.68,32.4,32.01,28.52
Tamil Nadu,1996,1069.4,11.3,130.5,434.3,493.3,,29.58,26.3,32.07,31.19,27.29
Tamil Nadu,1997,950.5,7.9,93.5,286.3,562.8,,29.05,24.63,31.26,31.77,26.65
Tamil Nadu,1998,1079.7,12.5,83.6,419.6,564.0,,29.7,24.96,31.89,31.75,27.83
Tamil Nadu,1999,922.6,32.3,135.3,249.6,505.3,,29.81,25.16,32.45,31.55,27.95
Tamil Nadu,2000,972.0,104.7,105.6,403.9,357.8,81.0,29.75,24.82,32.22,31.25,28.53
Tamil Nadu,2001,483.4,32.7,151.8,149.5,149.3,816.0,29.99,25.88,32.61,31.62,28.13
Tamil Nadu,2002,318.0,25.0,45.7,94.2,153.1,392.0,30.23,25.37,33.06,32.02,28.36
Tamil Nadu,2003,348.5,4.4,54.8,136.6,152.6,1600.0,29.75,25.32,32.05,31.72,27.7
Tamil Nadu,2004,1037.6,3.5,120.3,413.2,500.6,1027.0,29.79,25.47,32.69,31.42,27.65
Tamil Nadu,2005,1365.3,15.2,233.0,334.8,782.3,1142.0,29.6,24.96,31.81,31.84,27.5
Tamil Nadu,2006,927.9,15.5,150.2,280.6,481.6,477.0,30.06,27.44,32.08,31.39,27.78
Tamil Nadu,2007,1067.2,14.7,104.7,399.7,548.0,707.0,29.84,25.73,32.32,31.4,28.03
Tamil Nadu,2008,1203.4,40.8,250.0,321.5,591.2,530.0,29.64,24.72,32.11,31.25,28.29
Tamil Nadu,2009,928.5,7.9,157.2,280.4,482.9,1072.0,30.3,26.51,32.57,32.24,27.96
Tamil Nadu,2010,1095.2,11.9,116.7,365.4,601.2,2051.0,30.13,25.96,33.47,31.43,27.78
Tamil Nadu,2011,926.5,15.5,132.8,306.4,471.8,,29.82,25.33,32.07,31.55,28.23
Tamil Nadu,2012,636.1,3.1,79.9,259.5,293.6,,29.81,25.03,32.33,31.77,27.88
Tamil Nadu,2013,741.9,34.8,92.2,321.5,293.4,6122.0,29.81,25.58,32.58,31.33,27.83
Tamil Nadu,2014,913.0,13.4,155.5,315.1,428.9,2804.0,29.72,24.9,31.82,32.0,27.81
Tamil Nadu,2015,1204.6,10.6,242.8,285.9,665.3,4535.0,29.9,25.74,31.68,31.87,28.27
Tamil Nadu,2016,535.0,3.3,111.9,253.9,166.0,,31.63,28.33,34.57,32.28,30.03
Tamil Nadu,2017,973.0,38.4,126.1,414.6,393.9,,,,,,
