SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Jharkhand,1959,1599.9,57.1,79.0,1190.9,272.8,,29.02,24.05,31.71,30.99,27.03
Jharkhand,1960,1248.8,7.0,63.3,1133.0,45.4,,29.31,25.49,31.17,31.29,27.36
Jharkhand,1961,1560.5,93.2,35.6,1270.2,161.5,,28.72,24.18,31.47,30.75,26.3
Jharkhand,1962,1047.7,23.2,61.9,897.9,64.8,,28.89,24.24,31.31,31.08,26.65
Jharkhand,1963,1315.0,10.6,100.8,963.4,240.1,,29.04,24.73,30.94,31.28,27.0
Jharkhand,1964,1150.3,14.3,77.4,983.2,75.4,,29.09,24.29,31.89,30.82,27.2
Jharkhand,1965,1012.4,9.5,72.8,889.7,40.4,,29.16,24.67,30.73,31.37,27.61
Jharkhand,1966,879.8,28.5,32.8,758.7,59.8,,29.41,25.54,31.69,31.24,27.26
Jharkhand,1967,1225.3,9.6,107.8,1074.6,33.2,,29.14,25.31,31.04,31.32,26.9
Jharkhand,1968,1293.4,43.9,32.2,1141.8,75.5,,29.07,23.68,31.24,31.55,27.19
Jharkhand,1969,1158.1,10.2,125.8,976.0,46.1,,29.61,24.99,32.02,31.55,27.71
Jharkhand,1970,1291.5,40.9,66.1,1116.0,68.5,,29.47,25.19,32.03,31.16,27.5
Jharkhand,1971,1898.6,67.7,181.2,1539.0,110.8,,29.15,24.99,31.58,30.91,27.17
Jharkhand,1972,996.1,55.1,12.5,852.1,76.3,,29.31,24.49,31.49,31.67,27.21
Jharkhand,1973,1441.0,25.8,87.4,1068.5,259.4,,29.44,25.35,32.19,31.28,26.97
Jharkhand,1974,1127.0,3.1,79.5,966.6,77.9,,29.26,24.34,31.92,31.39,27.03
Jharkhand,1975,1361.3,30.6,66.1,1162.1,102.6,,28.89,24.12,31.62,30.66,26.99
Jharkhand,1976,1191.8,23.1,90.6,1062.0,16.0,,29.27,24.61,31.45,31.09,27.76
Jharkhand,1977,1521.5,27.3,154.2,1240.7,99.3,,29.41,25.15,31.65,31.22,27.59
Jharkhand,1978,1556.1,61.4,107.5,1254.0,133.2,,29.23,24.36,31.57,31.11,27.64
Jharkhand,1979,882.8,61.1,31.6,724.3,65.8,,29.63,24.99,31.7,31.87,27.67
Jharkhand,1980,1340.6,28.5,98.1,1137.8,76.1,,29.58,25.21,32.2,31.36,27.51
Jharkhand,1981,1167.2,74.2,156.0,914.5,22.5,,29.32,24.9,31.64,31.34,27.24
Jharkhand,1982,1085.3,32.0,141.5,841.5,70.2,,29.12,24.51,30.79,31.55,27.26
Jharkhand,1983,1261.7,37.4,137.6,961.2,125.5,,29.11,24.62,30.84,31.48,27.23
Jharkhand,1984,1529.9,59.6,46.7,1373.2,50.5,,29.28,24.11,32.12,31.09,27.46
Jharkhand,1985,1240.3,28.3,58.6,998.3,155.1,,29.61,25.29,32.51,31.28,27.35
Jharkhand,1986,1335.6,28.1,103.7,1006.6,197.2,,29.33,24.64,31.58,31.44,27.4
Jharkhand,1987,1332.7,15.9,86.1,1174.1,56.6,,29.72,25.07,31.37,32.24,27.82
Jharkhand,1988,1153.7,40.2,89.5,981.1,42.9,,29.55,25.39,31.75,31.34,27.76
Jharkhand,1989,1149.0,2.2,69.3,1009.5,67.9,,29.18,24.51,31.35,31.11,27.57
Jharkhand,1990,1404.2,48.7,128.2,1084.8,142.6,,29.14,25.0,30.84,31.18,27.5
