SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Bihar,1962,1178.1,20.8,69.1,1012.4,75.7,,28.89,24.24,31.31,31.08,26.65
Bihar,1963,1326.1,5.1,105.9,1058.6,156.6,,29.04,24.73,30.94,31.28,27.0
Bihar,1964,1122.5,4.7,83.6,965.1,69.1,,29.09,24.29,31.89,30.82,27.2
Bihar,1965,1002.7,1.7,30.4,944.3,26.3,,29.16,24.67,30.73,31.37,27.61
Bihar,1966,767.0,28.1,40.4,661.5,37.0,,29.41,25.54,31.69,31.24,27.26
Bihar,1967,999.9,0.2,92.8,894.8,12.0,,29.14,25.31,31.04,31.32,26.9
Bihar,1968,1140.1,30.8,27.3,963.7,118.2,,29.07,23.68,31.24,31.55,27.19
Bihar,1969,1288.6,14.5,94.8,1140.1,39.2,,29.61,24.99,32.02,31.55,27.71
Bihar,1970,1074.7,35.5,60.2,944.0,35.0,,29.47,25.19,32.03,31.16,27.5
Bihar,1971,1432.6,31.9,178.0,1082.2,140.5,,29.15,24.99,31.58,30.91,27.17
Bihar,1972,717.9,51.0,9.2,584.7,73.0,,29.31,24.49,31.49,31.67,27.21
Bihar,1973,1189.0,33.1,73.1,916.3,166.5,,29.44,25.35,32.19,31.28,26.97
Bihar,1974,1235.2,4.6,70.9,1127.7,32.0,,29.26,24.34,31.92,31.39,27.03
Bihar,1975,1069.1,13.2,57.5,946.7,51.7,,28.89,24.12,31.62,30.66,26.99
Bihar,1976,1161.7,14.7,90.0,1033.4,23.7,,29.27,24.61,31.45,31.09,27.76
Bihar,1977,1147.5,8.1,101.9,865.0,172.5,,29.41,25.15,31.65,31.22,27.59
Bihar,1978,1290.8,41.1,93.0,1005.2,151.4,,29.23,24.36,31.57,31.11,27.64
Bihar,1979,1001.9,42.9,29.8,805.2,124.0,,29.63,24.99,31.7,31.87,27.67
Bihar,1980,1252.2,7.1,98.4,1115.9,30.8,,29.58,25.21,32.2,31.36,27.51
Bihar,1981,1364.7,37.0,148.4,1168.1,11.0,,29.32,24.9,31.64,31.34,27.24
Bihar,1982,933.5,10.5,73.9,784.6,64.6,,29.12,24.51,30.79,31.55,27.26
Bihar,1983,1104.2,14.8,134.1,871.3,84.0,,29.11,24.62,30.84,31.48,27.23
Bihar,1984,1426.2,62.5,78.1,1265.8,19.9,,29.28,24.11,32.12,31.09,27.46
Bihar,1985,1455.0,9.3,77.7,1171.7,196.3,,29.61,25.29,32.51,31.28,27.35
Bihar,1986,1322.1,15.0,110.8,1048.6,147.6,,29.33,24.64,31.58,31.44,27.4
Bihar,1987,1660.4,4.3,83.1,1515.1,57.9,,29.72,25.07,31.37,32.24,27.82
Bihar,1988,1337.4,16.4,120.3,1151.6,49.0,,29.55,25.39,31.75,31.34,27.76
Bihar,1989,1269.9,17.5,107.4,1101.7,43.2,,29.18,24.51,31.35,31.11,27.57
Bihar,1990,1239.4,30.6,111.1,1047.8,49.9,,29.14,25.0,30.84,31.18,27.5
Bihar,1991,1045.7,20.7,48.0,950.5,26.5,,29.32,24.74,31.46,31.45,27.4
Bihar,1992,797.6,5.8,63.8,673.8,54.2,,29.23,24.6,31.32,31.28,27.49
Bihar,1993,1208.3,13.4,100.1,1041.2,53.6,,29.55,25.31,31.61,31.47,27.74
Bihar,1994,969.4,57.5,40.7,832.8,38.5,,29.46,25.09,31.85,31.3,27.52
Bihar,1995,1111.9,18.4,8.8,1005.1,79.6,,30.18,25.68,32.4,32.01,28.52
Bihar,1996,1107.2,47.7,21.4,972.0,66.2,,29.58,26.3,32.07,31.19,27.29
Bihar,1997,1303.7,11.6,74.4,1148.3,69.5,,29.05,24.63,31.26,31.77,26.65
Bihar,1998,1332.5,19.6,88.4,1127.0,97.5,,29.7,24.96,31.89,31.75,27.83
