SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Andaman & Nicobar Islands,1955,3349.6,85.5,742.2,1648.3,873.6,,28.76,24.9,30.88,30.72,26.59
Andaman & Nicobar Islands,1956,3080.0,126.4,656.0,1604.4,693.3,,28.63,24.4,31.53,30.25,26.37
Andaman & Nicobar Islands,1957,2507.2,47.3,166.0,1833.6,460.3,,28.64,23.87,30.42,31.07,26.82
Andaman & Nicobar Islands,1958,2807.4,37.2,410.2,1710.4,649.6,,29.34,25.43,31.74,31.23,27.01
Andaman & Nicobar Islands,1959,3343.3,11.9,356.1,2271.7,703.6,,29.02,24.05,31.71,30.99,27.03
Andaman & Nicobar Islands,1960,3025.0,176.6,601.0,1563.0,684.5,,29.31,25.49,31.17,31.29,27.36
Andaman & Nicobar Islands,1961,3938.2,181.5,1094.5,1857.3,805.0,,28.72,24.18,31.47,30.75,26.3
Andaman & Nicobar Islands,1962,2959.7,167.3,374.1,1671.9,746.4,,28.89,24.24,31.31,31.08,26.65
Andaman & Nicobar Islands,1963,2981.7,106.7,336.8,1953.5,584.7,,29.04,24.73,30.94,31.28,27.0
Andaman & Nicobar Islands,1964,3054.8,87.4,551.8,1745.9,669.8,,29.09,24.29,31.89,30.82,27.2
Andaman & Nicobar Islands,1965,3163.8,42.2,368.5,1774.3,978.8,,29.16,24.67,30.73,31.37,27.61
Andaman & Nicobar Islands,1966,2701.2,83.9,427.6,1372.1,817.6,,29.41,25.54,31.69,31.24,27.26
Andaman & Nicobar Islands,1967,3216.4,186.2,609.7,1796.4,624.1,,29.14,25.31,31.04,31.32,26.9
Andaman & Nicobar Islands,1968,2762.8,23.4,383.3,1803.3,552.8,,29.07,23.68,31.24,31.55,27.19
Andaman & Nicobar Islands,1969,2619.0,171.0,352.7,1539.1,556.3,,29.61,24.99,32.02,31.55,27.71
Andaman & Nicobar Islands,1970,3370.8,106.2,488.7,1738.2,1037.7,,29.47,25.19,32.03,31.16,27.5
Andaman & Nicobar Islands,1971,2998.6,74.3,471.0,1613.7,839.6,,29.15,24.99,31.58,30.91,27.17
Andaman & Nicobar Islands,1972,3323.0,15.3,605.9,1844.0,857.7,,29.31,24.49,31.49,31.67,27.21
Andaman & Nicobar Islands,1973,2991.1,38.5,478.7,1587.8,886.1,,29.44,25.35,32.19,31.28,26.97
Andaman & Nicobar Islands,1974,2962.0,66.0,672.0,1378.7,845.3,,29.26,24.34,31.92,31.39,27.03
Andaman & Nicobar Islands,1975,3085.7,304.4,395.2,1589.1,797.0,,28.89,24.12,31.62,30.66,26.99
Andaman & Nicobar Islands,1976,3276.0,30.6,713.5,1698.2,833.7,,29.27,24.61,31.45,31.09,27.76
Andaman & Nicobar Islands,1977,2388.2,122.9,288.3,1492.9,484.1,,29.41,25.15,31.65,31.22,27.59
Andaman & Nicobar Islands,1978,2712.4,138.9,425.9,1775.9,371.6,,29.23,24.36,31.57,31.11,27.64
Andaman & Nicobar Islands,1979,1849.4,44.9,215.0,1242.5,347.0,,29.63,24.99,31.7,31.87,27.67
Andaman & Nicobar Islands,1980,3625.3,6.3,776.5,1946.3,896.3,,29.58,25.21,32.2,31.36,27.51
Andaman & Nicobar Islands,1981,3074.8,38.9,366.7,1908.0,761.2,,29.32,24.9,31.64,31.34,27.24
Andaman & Nicobar Islands,1982,2384.5,11.6,333.3,1575.8,463.8,,29.12,24.51,30.79,31.55,27.26
Andaman & Nicobar Islands,1983,2792.4,22.1,253.0,1892.4,624.9,,29.11,24.62,30.84,31.48,27.23
Andaman & Nicobar Islands,1984,2820.3,243.2,345.2,1280.7,951.2,,29.28,24.11,32.12,31.09,27.46
Andaman & Nicobar Islands,1985,2630.8,31.2,357.2,1557.0,685.4,,29.61,25.29,32.51,31.28,27.35
Andaman & Nicobar Islands,1986,2187.8,15.4,312.3,1473.6,386.5,,29.33,24.64,31.58,31.44,27.4
Andaman & Nicobar Islands,1987,2764.0,107.6,200.9,1434.5,1021.0,,29.72,25.07,31.37,32.24,27.82
Andaman & Nicobar Islands,1988,3323.0,50.1,538.1,1810.5,924.3,,29.55,25.39,31.75,31.34,27.76
Andaman & Nicobar Islands,1989,2533.6,68.8,490.0,1424.1,550.7,,29.18,24.51,31.35,31.11,27.57
Andaman & Nicobar Islands,1990,2183.4,13.6,536.8,1108.0,525.1,,29.14,25.0,30.84,31.18,27.5
Andaman & Nicobar Islands,1991,2535.8,18.0,352.2,1689.3,476.2,,29.32,24.74,31.46,31.45,27.4
Andaman & Nicobar Islands,1992,2098.7,86.8,246.8,1436.2,328.8,,29.23,24.6,31.32,31.28,27.49
Andaman & Nicobar Islands,1993,2237.4,14.9,355.0,1312.5,555.0,,29.55,25.31,31.61,31.47,27.74
Andaman & Nicobar Islands,1994,3262.8,42.6,687.2,2191.5,341.5,,29.46,25.09,31.85,31.3,27.52
Andaman & Nicobar Islands,1995,3115.4,64.3,348.1,1933.9,769.2,,30.18,25.68,32.4,32.01,28.52
Andaman & Nicobar Islands,1996,2996.9,57.0,424.1,1764.3,751.5,,29.58,26.3,32.07,31.19,27.29
Andaman & Nicobar Islands,1997,2755.1,9.5,296.9,1988.8,459.9,,29.05,24.63,31.26,31.77,26.65
Andaman & Nicobar Islands,1998,2846.4,0.9,348.9,1561.2,935.4,,29.7,24.96,31.89,31.75,27.83
Andaman & Nicobar Islands,1999,2699.7,91.4,542.2,1358.0,708.1,,29.81,25.16,32.45,31.55,27.95
Andaman & Nicobar Islands,2000,2763.2,112.0,812.2,1244.2,594.7,,29.75,24.82,32.22,31.25,28.53
Andaman & Nicobar Islands,2001,3080.9,104.7,878.7,1515.4,582.0,,29.99,25.88,32.61,31.62,28.13
Andaman & Nicobar Islands,2002,2620.2,10.7,478.4,1525.6,605.5,,30.23,25.37,33.06,32.02,28.36
Andaman & Nicobar Islands,2003,2355.9,52.2,465.0,1406.1,432.5,,29.75,25.32,32.05,31.72,27.7
Andaman & Nicobar Islands,2004,2460.1,90.4,583.2,1392.2,394.2,,29.79,25.47,32.69,31.42,27.65
Andaman & Nicobar Islands,2005,2954.7,0.0,376.8,1700.4,877.5,,29.6,24.96,31.81,31.84,27.5
Andaman & Nicobar Islands,2006,2404.7,30.7,534.0,1314.9,525.2,,30.06,27.44,32.08,31.39,27.78
Andaman & Nicobar Islands,2007,2748.0,6.5,429.6,1793.1,518.9,,29.84,25.73,32.32,31.4,28.03
Andaman & Nicobar Islands,2008,3374.8,77.6,877.3,1783.1,636.8,,29.64,24.72,32.11,31.25,28.29
Andaman & Nicobar Islands,2009,2538.6,30.8,493.7,1627.1,386.9,,30.3,26.51,32.57,32.24,27.96
Andaman & Nicobar Islands,2010,3157.1,109.8,332.2,1797.8,917.3,,30.13,25.96,33.47,31.43,27.78
Andaman & Nicobar Islands,2011,3828.0,350.7,710.7,2165.0,601.6,,29.82,25.33,32.07,31.55,28.23
Andaman & Nicobar Islands,2012,3497.6,165.6,620.5,2014.0,697.5,,29.81,25.03,32.33,31.77,27.88
Andaman & Nicobar Islands,2013,3757.8,104.7,598.6,2152.1,902.4,67.0,29.81,25.58,32.58,31.33,27.83
Andaman & Nicobar Islands,2014,2622.4,50.5,249.1,1618.7,704.2,139.0,29.72,24.9,31.82,32.0,27.81
Andaman & Nicobar Islands,2015,2904.6,134.4,473.2,1678.6,618.4,153.0,29.9,25.74,31.68,31.87,28.27
Andaman & Nicobar Islands,2016,2851.9,87.8,198.9,1562.6,1002.6,,31.63,28.33,34.57,32.28,30.03
Andaman & Nicobar Islands,2017,2890.0,234.2,417.1,1526.0,712.6,,,,,,
