SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Telangana,1963,1010.1,0.3,48.5,870.1,91.2,,29.04,24.73,30.94,31.28,27.0
Telangana,1964,887.5,0.2,8.3,830.1,48.9,,29.09,24.29,31.89,30.82,27.2
Telangana,1965,778.9,3.5,13.9,761.3,0.1,,29.16,24.67,30.73,31.37,27.61
Telangana,1966,970.9,19.8,13.2,831.9,106.1,,29.41,25.54,31.69,31.24,27.26
Telangana,1967,942.1,0.3,72.3,810.6,58.8,,29.14,25.31,31.04,31.32,26.9
Telangana,1968,748.7,31.5,58.5,560.0,98.7,,29.07,23.68,31.24,31.55,27.19
Telangana,1969,1047.1,2.2,64.3,833.9,146.7,,29.61,24.99,32.02,31.55,27.71
Telangana,1970,970.3,7.6,72.8,863.0,26.8,,29.47,25.19,32.03,31.16,27.5
Telangana,1971,729.1,14.8,51.0,495.4,167.9,,29.15,24.99,31.58,30.91,27.17
Telangana,1972,670.7,14.6,24.9,511.9,119.4,,29.31,24.49,31.49,31.67,27.21
Telangana,1973,1042.5,0.0,13.7,800.4,228.4,,29.44,25.35,32.19,31.28,26.97
Telangana,1974,830.4,0.0,41.7,521.0,267.6,,29.26,24.34,31.92,31.39,27.03
Telangana,1975,1215.8,23.4,32.6,949.2,210.6,,28.89,24.12,31.62,30.66,26.99
Telangana,1976,1035.6,0.2,37.3,958.0,40.1,,29.27,24.61,31.45,31.09,27.76
Telangana,1977,808.6,0.0,52.6,661.5,94.5,,29.41,25.15,31.65,31.22,27.59
Telangana,1978,1311.7,49.8,49.5,1130.8,81.7,,29.23,24.36,31.57,31.11,27.64
Telangana,1979,791.7,32.7,62.5,634.0,62.5,,29.63,24.99,31.7,31.87,27.67
Telangana,1980,922.6,0.0,29.1,869.9,23.6,,29.58,25.21,32.2,31.36,27.51
Telangana,1981,1143.5,10.3,77.9,1010.0,45.3,,29.32,24.9,31.64,31.34,27.24
Telangana,1982,933.2,5.8,63.6,747.8,116.1,,29.12,24.51,30.79,31.55,27.26
Telangana,1983,1497.5,4.2,43.9,1255.4,194.0,,29.11,24.62,30.84,31.48,27.23
Telangana,1984,742.8,15.5,19.7,614.4,93.3,,29.28,24.11,32.12,31.09,27.46
Telangana,1985,785.9,5.7,33.9,636.1,110.3,,29.61,25.29,32.51,31.28,27.35
Telangana,1986,1007.3,89.7,32.5,822.8,62.3,,29.33,24.64,31.58,31.44,27.4
Telangana,1987,976.9,16.2,58.3,689.8,212.5,,29.72,25.07,31.37,32.24,27.82
Telangana,1988,1544.9,6.5,31.1,1447.2,60.1,,29.55,25.39,31.75,31.34,27.76
Telangana,1989,1161.0,0.0,45.9,1087.6,27.4,,29.18,24.51,31.35,31.11,27.57
Telangana,1990,1425.7,8.3,196.1,1028.6,192.7,,29.14,25.0,30.84,31.18,27.5
Telangana,1991,849.1,25.8,65.0,686.2,72.2,,29.32,24.74,31.46,31.45,27.4
Telangana,1992,863.5,4.8,33.9,731.8,93.1,,29.23,24.6,31.32,31.28,27.49
Telangana,1993,885.6,7.0,55.3,709.0,114.2,,29.55,25.31,31.61,31.47,27.74
Telangana,1994,975.7,21.1,41.8,733.6,179.2,,29.46,25.09,31.85,31.3,27.52
Telangana,1995,1286.0,99.3,73.6,767.9,345.3,,30.18,25.68,32.4,32.01,28.52
Telangana,1996,986.8,7.9,49.4,836.1,93.4,,29.58,26.3,32.07,31.19,27.29
Telangana,1997,856.0,23.5,84.9,565.9,181.7,,29.05,24.63,31.26,31.77,26.65
Telangana,1998,1093.0,27.3,58.5,913.2,93.9,,29.7,24.96,31.89,31.75,27.83
Telangana,1999,863.8,9.3,81.2,715.4,58.0,,29.81,25.16,32.45,31.55,27.95
Telangana,2000,1078.0,17.5,66.1,965.3,29.1,5.0,29.75,24.82,32.22,31.25,28.53
Telangana,2001,922.3,8.5,66.4,694.3,153.1,1.0,29.99,25.88,32.61,31.62,28.13
Telangana,2002,765.3,28.9,47.3,609.0,80.1,61.0,30.23,25.37,33.06,32.02,28.36
Telangana,2003,963.2,10.7,43.8,794.5,114.2,95.0,29.75,25.32,32.05,31.72,27.7
Telangana,2004,667.0,52.2,69.8,509.1,35.9,230.0,29.79,25.47,32.69,31.42,27.65
Telangana,2005,1163.1,57.5,58.2,888.5,158.8,99.0,29.6,24.96,31.81,31.84,27.5
Telangana,2006,1053.0,0.0,127.5,862.7,62.8,197.0,30.06,27.44,32.08,31.39,27.78
Telangana,2007,843.3,0.0,9.4,780.2,53.8,587.0,29.84,25.73,32.32,31.4,28.03
Telangana,2008,1035.3,18.8,129.3,854.8,32.5,313.0,29.64,24.72,32.11,31.25,28.29
Telangana,2009,666.3,0.0,19.8,546.2,100.3,1190.0,30.3,26.51,32.57,32.24,27.96
Telangana,2010,1276.4,15.5,32.0,1080.4,148.5,776.0,30.13,25.96,33.47,31.43,27.78
Telangana,2011,753.1,11.9,37.4,685.6,18.1,,29.82,25.33,32.07,31.55,28.23
Telangana,2012,1008.6,6.7,22.6,857.0,122.3,,29.81,25.03,32.33,31.77,27.88
Telangana,2013,1348.7,31.4,33.0,1059.2,225.0,910.0,29.81,25.58,32.58,31.33,27.83
Telangana,2014,746.4,3.1,141.9,560.2,41.0,1966.0,29.72,24.9,31.82,32.0,27.81
Telangana,2015,857.3,17.5,132.0,690.1,17.6,4990.0,29.9,25.74,31.68,31.87,28.27
Telangana,2016,1043.4,1.4,70.9,899.8,71.3,,31.63,28.33,34.57,32.28,30.03
Telangana,2017,815.7,0.0,34.3,664.9,116.4,,,,,,
