SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
East Madhya Pradesh,1955,1421.0,73.9,8.1,1219.4,119.6,,28.76,24.9,30.88,30.72,26.59
East Madhya Pradesh,1956,1515.8,19.6,34.1,1313.3,148.8,,28.63,24.4,31.53,30.25,26.37
East Madhya Pradesh,1957,1000.8,21.8,87.9,884.1,7.1,,28.64,23.87,30.42,31.07,26.82
East Madhya Pradesh,1958,1171.6,25.1,21.5,1011.8,113.1,,29.34,25.43,31.74,31.23,27.01
East Madhya Pradesh,1959,1302.4,52.9,39.8,1147.7,62.0,,29.02,24.05,31.71,30.99,27.03
East Madhya Pradesh,1960,1252.0,46.9,32.1,1067.4,105.6,,29.31,25.49,31.17,31.29,27.36
East Madhya Pradesh,1961,1598.8,40.3,18.0,1453.7,86.8,,28.72,24.18,31.47,30.75,26.3
East Madhya Pradesh,1962,1068.4,36.0,40.4,937.9,54.1,,28.89,24.24,31.31,31.08,26.65
East Madhya Pradesh,1963,1120.1,20.7,32.5,1030.1,36.8,,29.04,24.73,30.94,31.28,27.0
East Madhya Pradesh,1964,1187.3,8.3,6.0,1150.6,22.4,,29.09,24.29,31.89,30.82,27.2
East Madhya Pradesh,1965,697.8,5.4,28.4,643.5,20.5,,29.16,24.67,30.73,31.37,27.61
East Madhya Pradesh,1966,849.1,17.0,10.1,777.0,45.0,,29.41,25.54,31.69,31.24,27.26
East Madhya Pradesh,1967,1407.8,0.2,56.5,1258.3,92.9,,29.14,25.31,31.04,31.32,26.9
East Madhya Pradesh,1968,973.6,47.8,13.4,890.4,22.0,,29.07,23.68,31.24,31.55,27.19
East Madhya Pradesh,1969,1242.1,11.1,11.6,1186.3,33.2,,29.61,24.99,32.02,31.55,27.71
East Madhya Pradesh,1970,1342.2,90.0,50.1,1198.5,3.6,,29.47,25.19,32.03,31.16,27.5
East Madhya Pradesh,1971,1518.7,42.9,55.0,1309.9,110.9,,29.15,24.99,31.58,30.91,27.17
East Madhya Pradesh,1972,1038.3,10.9,2.7,958.3,66.5,,29.31,24.49,31.49,31.67,27.21
East Madhya Pradesh,1973,1252.3,30.3,2.3,1130.5,89.2,,29.44,25.35,32.19,31.28,26.97
East Madhya Pradesh,1974,971.1,7.0,5.6,876.9,81.6,,29.26,24.34,31.92,31.39,27.03
East Madhya Pradesh,1975,1434.5,23.1,14.6,1302.5,94.2,,28.89,24.12,31.62,30.66,26.99
East Madhya Pradesh,1976,1055.6,15.9,30.9,995.3,13.5,,29.27,24.61,31.45,31.09,27.76
East Madhya Pradesh,1977,1372.2,14.9,19.7,1204.4,133.2,,29.41,25.15,31.65,31.22,27.59
East Madhya Pradesh,1978,1392.6,95.8,35.8,1191.8,69.3,,29.23,24.36,31.57,31.11,27.64
East Madhya Pradesh,1979,809.8,93.0,14.2,633.9,68.8,,29.63,24.99,31.7,31.87,27.67
East Madhya Pradesh,1980,1369.2,13.5,5.9,1313.7,36.0,,29.58,25.21,32.2,31.36,27.51
East Madhya Pradesh,1981,1036.0,14.7,41.1,954.9,25.4,,29.32,24.9,31.64,31.34,27.24
East Madhya Pradesh,1982,1297.3,99.4,32.8,1114.9,50.2,,29.12,24.51,30.79,31.55,27.26
East Madhya Pradesh,1983,1275.5,22.9,18.4,1165.2,69.0,,29.11,24.62,30.84,31.48,27.23
East Madhya Pradesh,1984,1110.6,91.3,5.3,997.6,16.4,,29.28,24.11,32.12,31.09,27.46
East Madhya Pradesh,1985,1115.4,48.9,9.1,960.2,97.2,,29.61,25.29,32.51,31.28,27.35
East Madhya Pradesh,1986,1029.2,110.6,32.9,829.4,56.2,,29.33,24.64,31.58,31.44,27.4
East Madhya Pradesh,1987,1116.1,82.6,16.2,915.4,101.9,,29.72,25.07,31.37,32.24,27.82
East Madhya Pradesh,1988,1069.4,24.7,14.3,1008.3,22.1,,29.55,25.39,31.75,31.34,27.76
East Madhya Pradesh,1989,920.9,0.4,21.9,872.2,26.5,,29.18,24.51,31.35,31.11,27.57
East Madhya Pradesh,1990,1380.0,31.9,36.4,1266.9,44.9,,29.14,25.0,30.84,31.18,27.5
East Madhya Pradesh,1991,1016.9,11.3,22.0,973.4,10.2,,29.32,24.74,31.46,31.45,27.4
East Madhya Pradesh,1992,1051.1,0.1,8.0,1035.1,8.0,,29.23,24.6,31.32,31.28,27.49
