SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Matathwada,1962,945.7,3.4,84.0,728.9,129.4,,28.89,24.24,31.31,31.08,26.65
Matathwada,1963,1001.2,6.2,36.1,863.8,95.1,,29.04,24.73,30.94,31.28,27.0
Matathwada,1964,780.6,0.2,7.9,737.5,35.1,,29.09,24.29,31.89,30.82,27.2
Matathwada,1965,631.4,7.0,10.3,597.4,16.7,,29.16,24.67,30.73,31.37,27.61
Matathwada,1966,747.1,18.9,66.7,569.2,92.3,,29.41,25.54,31.69,31.24,27.26
Matathwada,1967,759.8,0.0,10.8,610.1,138.9,,29.14,25.31,31.04,31.32,26.9
Matathwada,1968,712.4,29.6,44.1,587.5,51.1,,29.07,23.68,31.24,31.55,27.19
Matathwada,1969,824.6,0.0,3.0,768.8,52.9,,29.61,24.99,32.02,31.55,27.71
Matathwada,1970,910.9,8.4,40.6,842.1,19.9,,29.47,25.19,32.03,31.16,27.5
Matathwada,1971,607.9,0.3,40.2,458.9,108.4,,29.15,24.99,31.58,30.91,27.17
Matathwada,1972,347.1,0.0,3.2,307.6,36.3,,29.31,24.49,31.49,31.67,27.21
Matathwada,1973,871.3,0.7,4.5,765.8,100.3,,29.44,25.35,32.19,31.28,26.97
Matathwada,1974,650.6,0.4,39.3,476.8,134.1,,29.26,24.34,31.92,31.39,27.03
Matathwada,1975,1050.9,10.5,18.6,907.8,114.0,,28.89,24.12,31.62,30.66,26.99
Matathwada,1976,623.0,0.2,13.5,563.7,45.6,,29.27,24.61,31.45,31.09,27.76
Matathwada,1977,767.7,1.5,15.9,547.4,202.8,,29.41,25.15,31.65,31.22,27.59
Matathwada,1978,784.8,24.5,40.7,613.3,106.3,,29.23,24.36,31.57,31.11,27.64
Matathwada,1979,807.6,15.3,25.2,658.1,109.1,,29.63,24.99,31.7,31.87,27.67
Matathwada,1980,812.9,0.1,11.6,776.1,25.1,,29.58,25.21,32.2,31.36,27.51
Matathwada,1981,786.6,28.0,25.2,635.1,98.2,,29.32,24.9,31.64,31.34,27.24
Matathwada,1982,636.5,10.6,28.8,526.5,70.6,,29.12,24.51,30.79,31.55,27.26
Matathwada,1983,1187.6,0.0,6.6,1066.3,114.6,,29.11,24.62,30.84,31.48,27.23
Matathwada,1984,552.7,12.6,1.2,424.1,114.9,,29.28,24.11,32.12,31.09,27.46
Matathwada,1985,575.4,7.1,24.3,455.8,88.2,,29.61,25.29,32.51,31.28,27.35
Matathwada,1986,562.9,19.2,11.4,503.6,28.8,,29.33,24.64,31.58,31.44,27.4
Matathwada,1987,786.2,11.5,23.7,553.4,197.6,,29.72,25.07,31.37,32.24,27.82
Matathwada,1988,1170.0,0.0,11.7,1128.6,29.7,,29.55,25.39,31.75,31.34,27.76
Matathwada,1989,1068.3,0.0,51.5,989.8,27.1,,29.18,24.51,31.35,31.11,27.57
Matathwada,1990,1198.1,2.9,142.1,822.2,231.0,,29.14,25.0,30.84,31.18,27.5
Matathwada,1991,601.0,0.7,19.5,560.7,20.0,,29.32,24.74,31.46,31.45,27.4
Matathwada,1992,726.6,0.0,10.2,640.6,75.7,,29.23,24.6,31.32,31.28,27.49
Matathwada,1993,806.3,1.0,16.4,591.8,197.2,,29.55,25.31,31.61,31.47,27.74
Matathwada,1994,583.8,3.4,29.3,454.0,97.2,,29.46,25.09,31.85,31.3,27.52
Matathwada,1995,809.5,47.1,52.6,555.4,154.4,,30.18,25.68,32.4,32.01,28.52
Matathwada,1996,855.0,0.1,12.5,718.6,123.8,,29.58,26.3,32.07,31.19,27.29
Matathwada,1997,790.5,8.8,30.6,491.3,259.8,,29.05,24.63,31.26,31.77,26.65
Matathwada,1998,1126.7,0.5,13.8,930.5,181.9,,29.7,24.96,31.89,31.75,27.83
Matathwada,1999,767.6,6.0,18.0,623.6,119.9,,29.81,25.16,32.45,31.55,27.95
Matathwada,2000,684.4,4.2,17.2,629.9,33.2,,29.75,24.82,32.22,31.25,28.53
Matathwada,2001,732.4,5.3,11.2,544.6,171.3,,29.99,25.88,32.61,31.62,28.13
Matathwada,2002,722.1,9.6,15.3,646.0,51.3,,30.23,25.37,33.06,32.02,28.36
Matathwada,2003,720.1,3.4,35.7,653.1,27.8,,29.75,25.32,32.05,31.72,27.7
Matathwada,2004,678.7,1.7,37.8,553.9,85.3,,29.79,25.47,32.69,31.42,27.65
Matathwada,2005,940.5,13.8,15.3,810.9,100.5,,29.6,24.96,31.81,31.84,27.5
Matathwada,2006,872.9,0.0,59.1,761.5,52.3,,30.06,27.44,32.08,31.39,27.78
Matathwada,2007,714.6,0.0,10.8,695.3,8.5,,29.84,25.73,32.32,31.4,28.03
Matathwada,2008,646.3,0.1,20.2,591.7,34.2,,29.64,24.72,32.11,31.25,28.29
Matathwada,2009,668.9,0.0,8.4,529.8,130.7,,30.3,26.51,32.57,32.24,27.96
Matathwada,2010,1011.6,10.0,9.2,897.8,94.5,,30.13,25.96,33.47,31.43,27.78
Matathwada,2011,663.5,3.8,7.3,627.7,24.8,,29.82,25.33,32.07,31.55,28.23
Matathwada,2012,526.7,0.0,2.9,454.7,69.1,,29.81,25.03,32.33,31.77,27.88
Matathwada,2013,888.0,10.9,16.9,745.3,114.8,,29.81,25.58,32.58,31.33,27.83
Matathwada,2014,548.9,14.8,97.9,398.8,37.4,,29.72,24.9,31.82,32.0,27.81
Matathwada,2015,532.2,11.7,83.8,412.4,24.3,,29.9,25.74,31.68,31.87,28.27
Matathwada,2016,949.0,3.1,20.1,824.8,100.9,,31.63,28.33,34.57,32.28,30.03
Matathwada,2017,755.6,0.0,8.1,642.1,105.4,,,,,,
