SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Gangetic West Bengal,1955,1268.2,5.2,83.8,953.4,225.9,,28.76,24.9,30.88,30.72,26.59
Gangetic West Bengal,1956,1714.2,38.3,217.9,1283.7,174.2,,28.63,24.4,31.53,30.25,26.37
Gangetic West Bengal,1957,1130.5,76.8,31.1,984.4,38.3,,28.64,23.87,30.42,31.07,26.82
Gangetic West Bengal,1958,1151.1,38.4,109.5,885.1,118.2,,29.34,25.43,31.74,31.23,27.01
Gangetic West Bengal,1959,1812.9,46.3,137.0,1297.7,332.0,,29.02,24.05,31.71,30.99,27.03
Gangetic West Bengal,1960,1245.5,2.0,154.2,1017.7,71.6,,29.31,25.49,31.17,31.29,27.36
Gangetic West Bengal,1961,1290.4,86.8,111.6,990.1,101.9,,28.72,24.18,31.47,30.75,26.3
Gangetic West Bengal,1962,1173.6,21.9,140.9,869.7,141.1,,28.89,24.24,31.31,31.08,26.65
Gangetic West Bengal,1963,1289.5,2.7,170.9,974.4,141.5,,29.04,24.73,30.94,31.28,27.0
Gangetic West Bengal,1964,1278.5,13.8,161.1,971.6,132.0,,29.09,24.29,31.89,30.82,27.2
Gangetic West Bengal,1965,1263.7,34.2,124.5,1024.5,80.5,,29.16,24.67,30.73,31.37,27.61
Gangetic West Bengal,1966,1118.7,37.5,66.8,888.5,125.9,,29.41,25.54,31.69,31.24,27.26
Gangetic West Bengal,1967,1348.4,55.8,163.2,1074.4,55.0,,29.14,25.31,31.04,31.32,26.9
Gangetic West Bengal,1968,1597.7,13.3,55.7,1374.3,154.3,,29.07,23.68,31.24,31.55,27.19
Gangetic West Bengal,1969,1404.0,9.9,190.1,1134.9,69.3,,29.61,24.99,32.02,31.55,27.71
Gangetic West Bengal,1970,1648.5,25.9,111.1,1300.7,210.9,,29.47,25.19,32.03,31.16,27.5
Gangetic West Bengal,1971,2099.8,44.8,301.1,1559.0,194.9,,29.15,24.99,31.58,30.91,27.17
Gangetic West Bengal,1972,1333.2,45.8,45.6,1179.9,61.8,,29.31,24.49,31.49,31.67,27.21
Gangetic West Bengal,1973,1735.2,10.2,227.8,1245.7,251.5,,29.44,25.35,32.19,31.28,26.97
Gangetic West Bengal,1974,1470.7,3.6,207.5,1114.6,144.9,,29.26,24.34,31.92,31.39,27.03
Gangetic West Bengal,1975,1466.2,28.6,114.5,1138.9,184.2,,28.89,24.12,31.62,30.66,26.99
Gangetic West Bengal,1976,1240.6,32.8,201.3,922.6,83.8,,29.27,24.61,31.45,31.09,27.76
Gangetic West Bengal,1977,1840.6,35.9,273.6,1361.0,170.1,,29.41,25.15,31.65,31.22,27.59
Gangetic West Bengal,1978,1872.5,22.6,216.5,1467.9,165.5,,29.23,24.36,31.57,31.11,27.64
Gangetic West Bengal,1979,1157.9,43.3,58.7,975.9,79.9,,29.63,24.99,31.7,31.87,27.67
Gangetic West Bengal,1980,1521.0,38.1,192.7,1131.2,159.1,,29.58,25.21,32.2,31.36,27.51
Gangetic West Bengal,1981,1909.0,77.6,426.5,1316.7,88.2,,29.32,24.9,31.64,31.34,27.24
Gangetic West Bengal,1982,1111.0,38.2,195.2,830.4,47.1,,29.12,24.51,30.79,31.55,27.26
Gangetic West Bengal,1983,1463.6,48.2,223.7,1009.4,182.3,,29.11,24.62,30.84,31.48,27.23
Gangetic West Bengal,1984,1831.7,21.7,129.8,1568.4,111.8,,29.28,24.11,32.12,31.09,27.46
Gangetic West Bengal,1985,1413.4,32.9,132.4,1109.1,139.0,,29.61,25.29,32.51,31.28,27.35
Gangetic West Bengal,1986,1791.0,15.9,201.7,1244.8,328.5,,29.33,24.64,31.58,31.44,27.4
Gangetic West Bengal,1987,1591.5,8.9,187.2,1309.9,85.5,,29.72,25.07,31.37,32.24,27.82
Gangetic West Bengal,1988,1681.5,24.6,208.1,1308.4,140.4,,29.55,25.39,31.75,31.34,27.76
Gangetic West Bengal,1989,1626.3,5.3,185.1,1308.3,127.5,,29.18,24.51,31.35,31.11,27.57
Gangetic West Bengal,1990,1961.3,64.4,346.0,1325.4,225.6,,29.14,25.0,30.84,31.18,27.5
Gangetic West Bengal,1991,1609.1,39.2,142.2,1219.0,208.7,,29.32,24.74,31.46,31.45,27.4
Gangetic West Bengal,1992,1414.6,63.5,152.1,1128.3,70.7,,29.23,24.6,31.32,31.28,27.49
Gangetic West Bengal,1993,1759.7,4.0,235.6,1387.6,132.5,,29.55,25.31,31.61,31.47,27.74
Gangetic West Bengal,1994,1530.8,72.6,169.0,1196.8,92.5,,29.46,25.09,31.85,31.3,27.52
Gangetic West Bengal,1995,1936.0,50.3,221.7,1411.0,253.1,,30.18,25.68,32.4,32.01,28.52
Gangetic West Bengal,1996,1504.0,24.2,117.0,1202.7,160.0,,29.58,26.3,32.07,31.19,27.29
Gangetic West Bengal,1997,1657.7,42.3,244.1,1288.1,83.1,,29.05,24.63,31.26,31.77,26.65
Gangetic West Bengal,1998,1632.7,83.9,268.9,1011.5,268.4,,29.7,24.96,31.89,31.75,27.83
Gangetic West Bengal,1999,1957.0,0.8,230.0,1517.2,209.0,,29.81,25.16,32.45,31.55,27.95
Gangetic West Bengal,2000,1572.1,67.4,272.8,1153.9,77.9,0.0,29.75,24.82,32.22,31.25,28.53
Gangetic West Bengal,2001,1540.6,2.2,258.0,1108.0,172.4,0.0,29.99,25.88,32.61,31.62,28.13
Gangetic West Bengal,2002,1613.3,27.8,218.1,1244.9,122.5,0.0,30.23,25.37,33.06,32.02,28.36
Gangetic West Bengal,2003,1496.7,12.2,188.2,928.2,368.1,0.0,29.75,25.32,32.05,31.72,27.7
Gangetic West Bengal,2004,1569.4,4.9,150.7,1192.3,221.5,0.0,29.79,25.47,32.69,31.42,27.65
Gangetic West Bengal,2005,1604.9,38.6,207.0,1002.6,356.6,32.0,29.6,24.96,31.81,31.84,27.5
Gangetic West Bengal,2006,1660.5,3.9,191.9,1408.8,55.9,1230.0,30.06,27.44,32.08,31.39,27.78
Gangetic West Bengal,2007,1941.4,60.1,176.7,1624.2,80.4,95.0,29.84,25.73,32.32,31.4,28.03
Gangetic West Bengal,2008,1555.2,61.8,148.8,1272.3,72.4,1038.0,29.64,24.72,32.11,31.25,28.29
Gangetic West Bengal,2009,1315.0,3.8,249.5,974.6,87.1,399.0,30.3,26.51,32.57,32.24,27.96
Gangetic West Bengal,2010,1064.8,10.5,151.3,770.7,132.2,805.0,30.13,25.96,33.47,31.43,27.78
Gangetic West Bengal,2011,1686.5,5.2,248.1,1393.6,39.6,,29.82,25.33,32.07,31.55,28.23
Gangetic West Bengal,2012,1268.0,56.0,106.3,969.9,135.8,,29.81,25.03,32.33,31.77,27.88
Gangetic West Bengal,2013,1764.1,12.5,246.3,1152.0,353.3,5920.0,29.81,25.58,32.58,31.33,27.83
Gangetic West Bengal,2014,1261.4,43.1,146.2,1014.4,57.7,3934.0,29.72,24.9,31.82,32.0,27.81
Gangetic West Bengal,2015,1530.3,18.4,165.6,1304.9,41.3,8516.0,29.9,25.74,31.68,31.87,28.27
Gangetic West Bengal,2016,1427.0,47.8,132.4,1157.8,89.0,,31.63,28.33,34.57,32.28,30.03
Gangetic West Bengal,2017,1568.6,1.4,167.3,1138.9,261.1,,,,,,
