SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Kerala,1962,3375.8,83.1,607.1,2101.6,584.0,,28.89,24.24,31.31,31.08,26.65
Kerala,1963,2651.1,55.0,323.2,1848.5,424.4,,29.04,24.73,30.94,31.28,27.0
Kerala,1964,2869.1,8.8,245.2,2079.8,535.2,,29.09,24.29,31.89,30.82,27.2
Kerala,1965,2342.4,10.0,352.6,1508.9,470.9,,29.16,24.67,30.73,31.37,27.61
Kerala,1966,2621.7,9.9,330.3,1593.3,688.2,,29.41,25.54,31.69,31.24,27.26
Kerala,1967,2569.1,14.4,339.6,1937.3,277.8,,29.14,25.31,31.04,31.32,26.9
Kerala,1968,3392.7,37.8,312.5,2711.4,331.0,,29.07,23.68,31.24,31.55,27.19
Kerala,1969,2665.0,9.1,364.0,1870.6,421.3,,29.61,24.99,32.02,31.55,27.71
Kerala,1970,2703.5,30.5,447.7,1860.7,364.6,,29.47,25.19,32.03,31.16,27.5
Kerala,1971,3076.8,50.1,450.6,2254.6,321.5,,29.15,24.99,31.58,30.91,27.17
Kerala,1972,2739.4,10.2,526.0,1596.8,606.4,,29.31,24.49,31.49,31.67,27.21
Kerala,1973,2412.5,0.3,263.8,1749.2,399.2,,29.44,25.35,32.19,31.28,26.97
Kerala,1974,2767.4,7.0,365.6,2188.2,206.6,,29.26,24.34,31.92,31.39,27.03
Kerala,1975,3498.4,26.6,349.3,2529.3,593.1,,28.89,24.12,31.62,30.66,26.99
Kerala,1976,2068.8,1.6,231.3,1297.1,538.8,,29.27,24.61,31.45,31.09,27.76
Kerala,1977,3047.6,16.8,436.9,1788.5,805.4,,29.41,25.15,31.65,31.22,27.59
Kerala,1978,3176.7,18.0,502.1,2081.1,575.6,,29.23,24.36,31.57,31.11,27.64
Kerala,1979,2503.0,32.4,181.3,1840.5,448.8,,29.63,24.99,31.7,31.87,27.67
Kerala,1980,2803.4,0.9,240.9,2077.5,484.1,,29.58,25.21,32.2,31.36,27.51
Kerala,1981,3005.9,13.8,270.8,2274.4,446.9,,29.32,24.9,31.64,31.34,27.24
Kerala,1982,2223.3,0.8,230.6,1689.2,302.7,,29.12,24.51,30.79,31.55,27.26
Kerala,1983,2320.3,1.7,89.9,1906.9,321.8,,29.11,24.62,30.84,31.48,27.23
Kerala,1984,2762.1,96.8,342.0,1951.6,371.7,,29.28,24.11,32.12,31.09,27.46
Kerala,1985,2390.5,67.3,350.0,1650.4,322.8,,29.61,25.29,32.51,31.28,27.35
Kerala,1986,2093.2,24.3,200.9,1498.4,369.6,,29.33,24.64,31.58,31.44,27.4
Kerala,1987,2137.6,1.4,169.7,1347.2,619.2,,29.72,25.07,31.37,32.24,27.82
Kerala,1988,2403.5,18.3,372.9,1845.7,166.6,,29.55,25.39,31.75,31.34,27.76
Kerala,1989,2422.7,10.3,341.1,1664.7,406.5,,29.18,24.51,31.35,31.11,27.57
Kerala,1990,2693.1,19.7,548.3,1638.0,487.2,,29.14,25.0,30.84,31.18,27.5
Kerala,1991,3184.5,15.3,243.6,2515.6,410.0,,29.32,24.74,31.46,31.45,27.4
Kerala,1992,3239.5,3.4,261.6,2392.5,582.1,,29.23,24.6,31.32,31.28,27.49
Kerala,1993,2717.7,17.8,245.6,1823.1,631.3,,29.55,25.31,31.61,31.47,27.74
Kerala,1994,3410.8,51.4,313.9,2493.0,552.5,,29.46,25.09,31.85,31.3,27.52
Kerala,1995,2858.8,16.8,527.8,1933.2,380.9,,30.18,25.68,32.4,32.01,28.52
Kerala,1996,2610.0,11.8,213.0,1938.5,446.6,,29.58,26.3,32.07,31.19,27.29
Kerala,1997,3252.4,3.7,230.2,2342.9,675.7,,29.05,24.63,31.26,31.77,26.65
