SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Naga Mani Mizo Tripura,1952,2810.9,16.1,651.2,1742.7,400.9,,29.16,25.17,31.13,31.11,27.26
Naga Mani Mizo Tripura,1953,2661.6,23.8,641.9,1825.9,169.9,,29.43,24.71,32.19,31.12,27.56
Naga Mani Mizo Tripura,1954,2905.1,65.2,503.3,2031.2,305.4,,28.92,24.2,31.89,30.9,26.46
Naga Mani Mizo Tripura,1955,2865.0,11.9,655.5,1789.0,408.7,,28.76,24.9,30.88,30.72,26.59
Naga Mani Mizo Tripura,1956,3022.7,19.6,691.7,2015.7,295.6,,28.63,24.4,31.53,30.25,26.37
Naga Mani Mizo Tripura,1957,2303.9,119.7,415.1,1618.3,150.8,,28.64,23.87,30.42,31.07,26.82
Naga Mani Mizo Tripura,1958,1968.6,93.4,512.6,1119.0,243.5,,29.34,25.43,31.74,31.23,27.01
Naga Mani Mizo Tripura,1959,2327.6,117.6,482.0,1371.2,356.8,,29.02,24.05,31.71,30.99,27.03
Naga Mani Mizo Tripura,1960,1799.9,6.1,252.8,1323.5,217.5,,29.31,25.49,31.17,31.29,27.36
Naga Mani Mizo Tripura,1961,1901.2,47.0,482.4,1250.5,121.3,,28.72,24.18,31.47,30.75,26.3
Naga Mani Mizo Tripura,1962,1822.5,37.8,301.9,1352.4,130.4,,28.89,24.24,31.31,31.08,26.65
Naga Mani Mizo Tripura,1963,2970.0,4.6,508.4,2075.9,381.1,,29.04,24.73,30.94,31.28,27.0
Naga Mani Mizo Tripura,1964,2328.7,41.1,651.7,1297.4,338.4,,29.09,24.29,31.89,30.82,27.2
Naga Mani Mizo Tripura,1965,2031.0,63.4,264.7,1479.1,223.7,,29.16,24.67,30.73,31.37,27.61
Naga Mani Mizo Tripura,1966,2478.6,17.7,315.4,1832.6,313.0,,29.41,25.54,31.69,31.24,27.26
Naga Mani Mizo Tripura,1967,2229.9,85.0,573.1,1374.9,196.8,,29.14,25.31,31.04,31.32,26.9
Naga Mani Mizo Tripura,1968,2110.0,38.1,476.9,1497.4,97.6,,29.07,23.68,31.24,31.55,27.19
Naga Mani Mizo Tripura,1969,3610.0,22.4,387.9,3050.2,149.5,,29.61,24.99,32.02,31.55,27.71
Naga Mani Mizo Tripura,1970,4316.2,352.1,579.6,2841.3,543.2,,29.47,25.19,32.03,31.16,27.5
Naga Mani Mizo Tripura,1971,3080.7,96.0,572.9,2141.5,270.5,,29.15,24.99,31.58,30.91,27.17
Naga Mani Mizo Tripura,1972,1353.8,50.7,347.0,898.7,57.5,,29.31,24.49,31.49,31.67,27.21
Naga Mani Mizo Tripura,1973,2105.8,62.7,493.5,1183.8,365.8,,29.44,25.35,32.19,31.28,26.97
Naga Mani Mizo Tripura,1974,2329.6,11.3,478.1,1590.3,249.9,,29.26,24.34,31.92,31.39,27.03
Naga Mani Mizo Tripura,1975,2209.7,25.7,425.3,1407.1,351.5,,28.89,24.12,31.62,30.66,26.99
Naga Mani Mizo Tripura,1976,2651.4,54.7,588.6,1909.0,99.2,,29.27,24.61,31.45,31.09,27.76
Naga Mani Mizo Tripura,1977,2358.5,49.1,715.1,1389.9,204.4,,29.41,25.15,31.65,31.22,27.59
Naga Mani Mizo Tripura,1978,2150.8,4.7,648.6,1405.5,92.0,,29.23,24.36,31.57,31.11,27.64
Naga Mani Mizo Tripura,1979,1749.2,9.6,287.1,1314.4,138.1,,29.63,24.99,31.7,31.87,27.67
Naga Mani Mizo Tripura,1980,2305.0,49.6,708.8,1377.3,169.3,,29.58,25.21,32.2,31.36,27.51
Naga Mani Mizo Tripura,1981,2072.2,53.0,750.9,1214.2,54.2,,29.32,24.9,31.64,31.34,27.24
Naga Mani Mizo Tripura,1982,2027.5,54.9,401.7,1496.3,74.5,,29.12,24.51,30.79,31.55,27.26
Naga Mani Mizo Tripura,1983,2588.0,68.4,951.1,1343.0,225.4,,29.11,24.62,30.84,31.48,27.23
Naga Mani Mizo Tripura,1984,2454.0,19.2,869.2,1407.3,158.3,,29.28,24.11,32.12,31.09,27.46
Naga Mani Mizo Tripura,1985,2105.3,42.6,627.5,1364.2,70.9,,29.61,25.29,32.51,31.28,27.35
Naga Mani Mizo Tripura,1986,2342.3,16.1,434.1,1422.8,469.3,,29.33,24.64,31.58,31.44,27.4
Naga Mani Mizo Tripura,1987,2361.3,20.8,408.8,1679.4,252.3,,29.72,25.07,31.37,32.24,27.82
Naga Mani Mizo Tripura,1988,2820.2,34.0,695.6,1712.4,378.2,,29.55,25.39,31.75,31.34,27.76
Naga Mani Mizo Tripura,1989,2359.0,27.8,363.2,1607.6,360.4,,29.18,24.51,31.35,31.11,27.57
Naga Mani Mizo Tripura,1990,2582.3,32.7,787.2,1452.0,310.4,,29.14,25.0,30.84,31.18,27.5
