SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Konkan & Goa,1957,3123.5,0.0,32.3,2951.1,140.1,,28.64,23.87,30.42,31.07,26.82
Konkan & Goa,1958,4000.2,0.3,44.0,3886.3,69.7,,29.34,25.43,31.74,31.23,27.01
Konkan & Goa,1959,3588.6,0.0,42.2,3319.9,226.5,,29.02,24.05,31.71,30.99,27.03
Konkan & Goa,1960,3027.7,0.0,82.1,2847.8,97.7,,29.31,25.49,31.17,31.29,27.36
Konkan & Goa,1961,3921.0,5.2,184.5,3480.1,251.3,,28.72,24.18,31.47,30.75,26.3
Konkan & Goa,1962,3485.1,0.2,130.3,3196.8,157.9,,28.89,24.24,31.31,31.08,26.65
Konkan & Goa,1963,3606.8,0.1,8.8,3494.3,103.6,,29.04,24.73,30.94,31.28,27.0
Konkan & Goa,1964,3192.7,0.0,6.1,3009.4,177.3,,29.09,24.29,31.89,30.82,27.2
Konkan & Goa,1965,3071.5,3.4,5.8,2967.6,94.8,,29.16,24.67,30.73,31.37,27.61
Konkan & Goa,1966,2427.5,0.0,64.8,2206.4,156.3,,29.41,25.54,31.69,31.24,27.26
Konkan & Goa,1967,2752.3,0.0,16.0,2612.0,124.2,,29.14,25.31,31.04,31.32,26.9
Konkan & Goa,1968,2359.4,0.3,7.6,2212.4,139.0,,29.07,23.68,31.24,31.55,27.19
Konkan & Goa,1969,3127.4,0.0,3.5,3061.8,62.1,,29.61,24.99,32.02,31.55,27.71
Konkan & Goa,1970,3596.6,0.0,76.0,3434.6,86.0,,29.47,25.19,32.03,31.16,27.5
Konkan & Goa,1971,2754.0,0.0,85.4,2627.2,41.3,,29.15,24.99,31.58,30.91,27.17
Konkan & Goa,1972,1873.0,0.1,11.3,1826.2,35.4,,29.31,24.49,31.49,31.67,27.21
Konkan & Goa,1973,2836.3,0.4,3.2,2726.1,106.7,,29.44,25.35,32.19,31.28,26.97
Konkan & Goa,1974,3086.7,0.7,80.7,2766.7,238.6,,29.26,24.34,31.92,31.39,27.03
