SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Sub Himalayan West Bengal & Sikkim,1948,2936.6,15.9,557.3,2119.1,244.2,,28.73,23.62,31.27,30.84,26.77
Sub Himalayan West Bengal & Sikkim,1949,3287.7,35.1,647.8,2288.1,316.7,,28.89,24.49,31.27,30.88,26.79
Sub Himalayan West Bengal & Sikkim,1950,2762.5,19.9,286.7,2324.5,131.5,,28.47,24.02,30.72,30.48,26.58
Sub Himalayan West Bengal & Sikkim,1951,2683.1,1.5,331.7,2154.5,195.4,,29.09,24.16,30.67,31.13,27.77
Sub Himalayan West Bengal & Sikkim,1952,3270.7,23.4,669.9,2404.3,173.1,,29.16,25.17,31.13,31.11,27.26
Sub Himalayan West Bengal & Sikkim,1953,2594.0,39.0,405.8,2039.1,110.2,,29.43,24.71,32.19,31.12,27.56
Sub Himalayan West Bengal & Sikkim,1954,3055.6,25.9,390.0,2549.9,89.7,,28.92,24.2,31.89,30.9,26.46
Sub Himalayan West Bengal & Sikkim,1955,2992.9,7.4,326.6,2596.9,62.0,,28.76,24.9,30.88,30.72,26.59
Sub Himalayan West Bengal & Sikkim,1956,2885.5,16.2,628.4,1991.4,249.6,,28.63,24.4,31.53,30.25,26.37
Sub Himalayan West Bengal & Sikkim,1957,2225.5,112.0,203.7,1824.6,85.1,,28.64,23.87,30.42,31.07,26.82
Sub Himalayan West Bengal & Sikkim,1958,2820.3,25.6,404.8,2239.4,150.4,,29.34,25.43,31.74,31.23,27.01
Sub Himalayan West Bengal & Sikkim,1959,2580.1,105.5,394.6,1734.2,346.0,,29.02,24.05,31.71,30.99,27.03
Sub Himalayan West Bengal & Sikkim,1960,2610.5,6.6,350.0,2182.0,71.9,,29.31,25.49,31.17,31.29,27.36
Sub Himalayan West Bengal & Sikkim,1961,2304.2,50.4,338.1,1780.8,135.0,,28.72,24.18,31.47,30.75,26.3
Sub Himalayan West Bengal & Sikkim,1962,2521.7,54.7,390.3,1996.4,80.3,,28.89,24.24,31.31,31.08,26.65
Sub Himalayan West Bengal & Sikkim,1963,2604.7,2.7,459.7,1965.1,177.2,,29.04,24.73,30.94,31.28,27.0
Sub Himalayan West Bengal & Sikkim,1964,2981.4,1.2,321.0,2504.7,154.5,,29.09,24.29,31.89,30.82,27.2
Sub Himalayan West Bengal & Sikkim,1965,2762.7,22.1,350.1,2318.2,72.3,,29.16,24.67,30.73,31.37,27.61
Sub Himalayan West Bengal & Sikkim,1966,2515.3,37.1,286.2,2069.1,123.0,,29.41,25.54,31.69,31.24,27.26
Sub Himalayan West Bengal & Sikkim,1967,2860.5,2.4,397.8,2312.6,147.7,,29.14,25.31,31.04,31.32,26.9
Sub Himalayan West Bengal & Sikkim,1968,3378.8,31.0,362.4,2583.3,402.1,,29.07,23.68,31.24,31.55,27.19
Sub Himalayan West Bengal & Sikkim,1969,2424.9,14.4,396.0,1934.6,79.9,,29.61,24.99,32.02,31.55,27.71
Sub Himalayan West Bengal & Sikkim,1970,2702.3,31.4,332.9,2273.9,64.1,,29.47,25.19,32.03,31.16,27.5
Sub Himalayan West Bengal & Sikkim,1971,3226.8,49.7,547.4,2274.4,355.4,,29.15,24.99,31.58,30.91,27.17
Sub Himalayan West Bengal & Sikkim,1972,2414.6,51.0,473.9,1789.7,100.0,,29.31,24.49,31.49,31.67,27.21
Sub Himalayan West Bengal & Sikkim,1973,2804.6,49.7,448.0,2005.1,301.8,,29.44,25.35,32.19,31.28,26.97
Sub Himalayan West Bengal & Sikkim,1974,3341.6,21.6,644.2,2489.4,186.3,,29.26,24.34,31.92,31.39,27.03
Sub Himalayan West Bengal & Sikkim,1975,2663.6,50.2,350.4,2080.8,182.2,,28.89,24.12,31.62,30.66,26.99
Sub Himalayan West Bengal & Sikkim,1976,2793.9,59.7,443.6,2140.8,149.8,,29.27,24.61,31.45,31.09,27.76
Sub Himalayan West Bengal & Sikkim,1977,2906.5,22.6,621.3,1912.7,349.8,,29.41,25.15,31.65,31.22,27.59
Sub Himalayan West Bengal & Sikkim,1978,2377.8,32.6,499.2,1711.1,134.8,,29.23,24.36,31.57,31.11,27.64
