SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Punjab,1964,708.8,16.7,28.2,654.3,9.6,,29.09,24.29,31.89,30.82,27.2
Punjab,1965,423.2,37.0,70.9,300.0,15.3,,29.16,24.67,30.73,31.37,27.61
Punjab,1966,638.2,39.1,59.6,527.5,11.9,,29.41,25.54,31.69,31.24,27.26
Punjab,1967,680.4,13.3,87.8,485.6,93.6,,29.14,25.31,31.04,31.32,26.9
Punjab,1968,536.2,55.2,36.4,424.6,20.0,,29.07,23.68,31.24,31.55,27.19
Punjab,1969,494.8,35.9,53.6,400.5,4.9,,29.61,24.99,32.02,31.55,27.71
Punjab,1970,650.6,60.7,20.3,565.3,4.2,,29.47,25.19,32.03,31.16,27.5
Punjab,1971,748.0,47.2,57.6,633.5,9.6,,29.15,24.99,31.58,30.91,27.17
Punjab,1972,470.9,40.9,17.4,375.1,37.5,,29.31,24.49,31.49,31.67,27.21
Punjab,1973,743.1,58.4,51.2,581.5,51.9,,29.44,25.35,32.19,31.28,26.97
Punjab,1974,356.2,5.1,11.3,323.4,16.3,,29.26,24.34,31.92,31.39,27.03
Punjab,1975,705.9,41.4,24.7,634.5,5.3,,28.89,24.12,31.62,30.66,26.99
Punjab,1976,794.7,82.8,44.6,662.2,5.0,,29.27,24.61,31.45,31.09,27.76
Punjab,1977,712.6,38.2,80.0,566.4,28.0,,29.41,25.15,31.65,31.22,27.59
Punjab,1978,720.6,34.2,69.7,605.8,10.9,,29.23,24.36,31.57,31.11,27.64
Punjab,1979,464.0,97.8,74.8,276.5,14.9,,29.63,24.99,31.7,31.87,27.67
Punjab,1980,661.7,31.7,29.3,531.6,69.1,,29.58,25.21,32.2,31.36,27.51
Punjab,1981,503.7,68.7,65.5,318.5,51.0,,29.32,24.9,31.64,31.34,27.24
Punjab,1982,571.3,63.5,194.6,276.9,36.3,,29.12,24.51,30.79,31.55,27.26
Punjab,1983,751.1,92.0,188.8,456.3,13.9,,29.11,24.62,30.84,31.48,27.23
Punjab,1984,710.5,69.6,24.5,610.7,5.7,,29.28,24.11,32.12,31.09,27.46
Punjab,1985,752.9,5.7,31.0,620.4,95.8,,29.61,25.29,32.51,31.28,27.35
Punjab,1986,611.9,42.8,75.7,456.7,36.7,,29.33,24.64,31.58,31.44,27.4
Punjab,1987,409.6,54.0,136.4,181.5,37.6,,29.72,25.07,31.37,32.24,27.82
Punjab,1988,1222.6,27.5,93.3,1067.2,34.6,,29.55,25.39,31.75,31.34,27.76
Punjab,1989,480.3,49.8,24.2,376.2,30.1,,29.18,24.51,31.35,31.11,27.57
Punjab,1990,754.7,59.7,50.7,602.0,42.2,,29.14,25.0,30.84,31.18,27.5
Punjab,1991,475.9,39.9,61.7,346.3,28.0,,29.32,24.74,31.46,31.45,27.4
Punjab,1992,478.2,73.0,22.7,365.7,16.8,,29.23,24.6,31.32,31.28,27.49
Punjab,1993,583.1,21.2,52.3,507.2,2.4,,29.55,25.31,31.61,31.47,27.74
Punjab,1994,580.9,50.9,16.5,508.0,5.5,,29.46,25.09,31.85,31.3,27.52
Punjab,1995,869.1,106.8,27.3,732.0,2.9,,30.18,25.68,32.4,32.01,28.52
Punjab,1996,589.7,71.6,25.5,473.0,19.6,,29.58,26.3,32.07,31.19,27.29
Punjab,1997,690.1,19.9,75.1,485.1,110.0,,29.05,24.63,31.26,31.77,26.65
Punjab,1998,588.6,58.7,47.3,432.6,50.1,,29.7,24.96,31.89,31.75,27.83
Punjab,1999,364.4,49.0,26.8,287.9,0.7,,29.81,25.16,32.45,31.55,27.95
Punjab,2000,405.3,52.0,23.5,326.9,2.9,91.0,29.75,24.82,32.22,31.25,28.53
Punjab,2001,441.0,10.1,67.5,357.1,6.2,49.0,29.99,25.88,32.61,31.62,28.13
Punjab,2002,274.7,9.0,31.0,228.4,6.3,27.0,30.23,25.37,33.06,32.02,28.36
Punjab,2003,424.6,67.0,26.2,324.3,7.1,848.0,29.75,25.32,32.05,31.72,27.7
