SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Himachal Pradesh,1957,1822.7,218.9,432.2,917.9,253.8,,28.64,23.87,30.42,31.07,26.82
Himachal Pradesh,1958,1572.3,106.4,199.4,1017.9,248.6,,29.34,25.43,31.74,31.23,27.01
Himachal Pradesh,1959,1640.3,379.2,190.8,933.8,136.5,,29.02,24.05,31.71,30.99,27.03
Himachal Pradesh,1960,1115.1,83.6,221.1,733.3,77.2,,29.31,25.49,31.17,31.29,27.36
Himachal Pradesh,1961,1515.5,311.0,207.1,876.3,121.0,,28.72,24.18,31.47,30.75,26.3
Himachal Pradesh,1962,1393.5,147.9,240.9,888.6,116.1,,28.89,24.24,31.31,31.08,26.65
Himachal Pradesh,1963,1354.5,71.3,297.9,854.0,131.3,,29.04,24.73,30.94,31.28,27.0
Himachal Pradesh,1964,1354.1,235.5,268.2,809.1,41.4,,29.09,24.29,31.89,30.82,27.2
Himachal Pradesh,1965,1220.4,261.6,441.4,460.4,57.0,,29.16,24.67,30.73,31.37,27.61
Himachal Pradesh,1966,1371.0,145.3,251.2,888.9,85.6,,29.41,25.54,31.69,31.24,27.26
Himachal Pradesh,1967,1558.5,129.9,260.9,994.5,173.2,,29.14,25.31,31.04,31.32,26.9
Himachal Pradesh,1968,1168.2,302.6,176.6,573.8,115.2,,29.07,23.68,31.24,31.55,27.19
Himachal Pradesh,1969,1127.6,144.6,314.1,656.6,12.3,,29.61,24.99,32.02,31.55,27.71
Himachal Pradesh,1970,1082.5,155.4,88.6,831.4,7.1,,29.47,25.19,32.03,31.16,27.5
Himachal Pradesh,1971,1275.1,129.6,143.1,973.7,28.6,,29.15,24.99,31.58,30.91,27.17
Himachal Pradesh,1972,842.3,132.0,158.4,445.5,106.4,,29.31,24.49,31.49,31.67,27.21
Himachal Pradesh,1973,955.2,197.3,124.1,567.1,66.6,,29.44,25.35,32.19,31.28,26.97
Himachal Pradesh,1974,776.1,119.6,100.0,480.2,76.3,,29.26,24.34,31.92,31.39,27.03
Himachal Pradesh,1975,1054.1,262.5,186.8,587.9,16.8,,28.89,24.12,31.62,30.66,26.99
Himachal Pradesh,1976,1179.3,172.2,205.7,765.0,36.4,,29.27,24.61,31.45,31.09,27.76
Himachal Pradesh,1977,1245.0,90.2,197.6,859.3,97.9,,29.41,25.15,31.65,31.22,27.59
Himachal Pradesh,1978,1371.2,166.3,242.5,873.9,88.4,,29.23,24.36,31.57,31.11,27.64
Himachal Pradesh,1979,1021.0,285.2,274.4,390.7,70.7,,29.63,24.99,31.7,31.87,27.67
Himachal Pradesh,1980,1155.0,170.4,126.4,765.3,93.0,,29.58,25.21,32.2,31.36,27.51
Himachal Pradesh,1981,1147.1,210.8,283.4,563.3,89.6,,29.32,24.9,31.64,31.34,27.24
Himachal Pradesh,1982,1423.0,335.0,527.6,420.4,140.0,,29.12,24.51,30.79,31.55,27.26
Himachal Pradesh,1983,1189.6,189.3,385.5,551.6,63.2,,29.11,24.62,30.84,31.48,27.23
Himachal Pradesh,1984,968.3,158.8,122.0,613.3,74.2,,29.28,24.11,32.12,31.09,27.46
Himachal Pradesh,1985,1193.9,93.4,156.1,726.1,218.3,,29.61,25.29,32.51,31.28,27.35
Himachal Pradesh,1986,1322.6,126.6,363.7,626.6,205.6,,29.33,24.64,31.58,31.44,27.4
Himachal Pradesh,1987,1035.6,152.7,424.2,369.6,89.1,,29.72,25.07,31.37,32.24,27.82
Himachal Pradesh,1988,1881.1,169.8,420.4,1160.3,130.6,,29.55,25.39,31.75,31.34,27.76
Himachal Pradesh,1989,1177.2,173.5,221.2,663.0,119.6,,29.18,24.51,31.35,31.11,27.57
Himachal Pradesh,1990,1462.7,197.4,332.0,767.0,166.3,,29.14,25.0,30.84,31.18,27.5
Himachal Pradesh,1991,1104.8,167.1,294.8,595.6,47.4,,29.32,24.74,31.46,31.45,27.4
Himachal Pradesh,1992,1383.1,199.7,320.1,832.2,31.1,,29.23,24.6,31.32,31.28,27.49
Himachal Pradesh,1993,1128.3,178.8,241.5,690.0,18.0,,29.55,25.31,31.61,31.47,27.74
Himachal Pradesh,1994,1410.2,213.4,225.8,884.8,86.2,,29.46,25.09,31.85,31.3,27.52
Himachal Pradesh,1995,1493.9,201.5,226.7,1028.6,37.1,,30.18,25.68,32.4,32.01,28.52
Himachal Pradesh,1996,1384.4,236.4,231.6,871.1,45.3,,29.58,26.3,32.07,31.19,27.29
Himachal Pradesh,1997,1454.5,109.3,223.8,881.0,240.3,,29.05,24.63,31.26,31.77,26.65
Himachal Pradesh,1998,1381.6,147.3,252.3,854.3,127.7,,29.7,24.96,31.89,31.75,27.83
Himachal Pradesh,1999,1144.9,163.5,138.8,804.8,37.8,,29.81,25.16,32.45,31.55,27.95
Himachal Pradesh,2000,1068.4,237.2,173.7,640.0,17.5,,29.75,24.82,32.22,31.25,28.53
Himachal Pradesh,2001,991.8,66.2,240.0,622.5,63.1,,29.99,25.88,32.61,31.62,28.13
Himachal Pradesh,2002,990.4,203.2,287.9,486.6,12.8,,30.23,25.37,33.06,32.02,28.36
Himachal Pradesh,2003,1034.5,156.1,201.9,613.3,63.2,,29.75,25.32,32.05,31.72,27.7
Himachal Pradesh,2004,878.5,129.3,118.3,467.5,163.5,,29.79,25.47,32.69,31.42,27.65
Himachal Pradesh,2005,1248.5,370.7,230.9,640.3,6.6,,29.6,24.96,31.81,31.84,27.5
Himachal Pradesh,2006,1218.4,140.7,250.0,732.1,95.6,,30.06,27.44,32.08,31.39,27.78
Himachal Pradesh,2007,1034.5,122.3,225.9,631.0,55.4,,29.84,25.73,32.32,31.4,28.03
Himachal Pradesh,2008,1114.2,193.1,93.6,749.4,78.0,,29.64,24.72,32.11,31.25,28.29
Himachal Pradesh,2009,956.5,100.7,188.2,550.3,117.2,,30.3,26.51,32.57,32.24,27.96
Himachal Pradesh,2010,1259.4,122.1,186.8,851.2,99.4,,30.13,25.96,33.47,31.43,27.78
Himachal Pradesh,2011,1108.3,141.3,157.3,796.6,13.2,,29.82,25.33,32.07,31.55,28.23
Himachal Pradesh,2012,951.6,143.5,93.7,686.3,28.1,,29.81,25.03,32.33,31.77,27.88
Himachal Pradesh,2013,1211.9,262.5,138.1,748.2,63.2,89.0,29.81,25.58,32.58,31.33,27.83
Himachal Pradesh,2014,1008.7,194.5,254.6,486.6,73.0,2.0,29.72,24.9,31.82,32.0,27.81
Himachal Pradesh,2015,1210.5,223.9,322.3,607.2,57.2,19.0,29.9,25.74,31.68,31.87,28.27
Himachal Pradesh,2016,921.5,57.2,232.1,624.8,7.5,,31.63,28.33,34.57,32.28,30.03
Himachal Pradesh,2017,1182.2,204.0,207.3,715.7,55.2,,,,,,
